discipline_title,event_title,game_slug,participant_type,medal_type,rank_position,country_3_letter_code,medal_type_encoded
Shooting,50m rifle 3 positions 3x20 shots women,athens-2004,Athlete,0,20,FIN,0.0
Shooting,50m rifle 3 positions 3x20 shots women,athens-2004,Athlete,0,23,HUN,0.0
Shooting,50m rifle 3 positions 3x20 shots women,athens-2004,Athlete,0,24,JPN,0.0
Shooting,50m rifle 3 positions 3x20 shots women,athens-2004,Athlete,0,25,AUS,0.0
Shooting,50m rifle 3 positions 3x20 shots women,athens-2004,Athlete,0,25,SRI,0.0
Shooting,50m rifle 3 positions 3x20 shots women,athens-2004,Athlete,0,27,CZE,0.0
Shooting,50m rifle 3 positions 3x20 shots women,athens-2004,Athlete,0,28,NCA,0.0
Shooting,50m rifle 3 positions 3x20 shots women,athens-2004,Athlete,0,29,UZB,0.0
Shooting,50m rifle 3 positions 3x20 shots women,athens-2004,Athlete,0,30,KOR,0.0
Shooting,50m rifle 3 positions 3x20 shots women,athens-2004,Athlete,0,31,HUN,0.0
Shooting,50m rifle 3 positions 3x20 shots women,athens-2004,Athlete,0,32,AUS,0.0
Shooting,50m rifle 3 positions 3x20 shots women,athens-2004,Athlete,0,32,MKD,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,GOLD,1,UKR,2.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,SILVER,2,SCG,3.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,BRONZE,3,BUL,1.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,4,CHN,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,5,RUS,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,6,GER,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,7,SUI,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,8,AZE,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,9,RUS,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,10,KOR,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,10,BLR,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,10,JPN,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,10,UKR,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,10,GEO,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,15,CRO,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,16,BLR,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,16,CZE,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,16,MGL,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,16,USA,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,16,GER,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,21,HUN,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,21,DEN,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,21,KOR,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,21,AUS,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,25,JPN,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,26,HUN,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,26,GRE,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,28,IRI,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,28,AUS,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,30,USA,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,30,ESP,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,30,FRA,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,33,KAZ,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,34,HKG,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,35,CRC,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,35,COL,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,35,CUB,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,38,SUI,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,38,CHN,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,40,ECU,0.0
Shooting,10m air pistol 40 shots women,athens-2004,Athlete,0,41,VEN,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,GOLD,1,BUL,2.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,SILVER,2,CZE,3.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,BRONZE,3,AZE,1.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,4,CHN,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,5,GER,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,6,MGL,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,7,KOR,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,8,GEO,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,9,SCG,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,10,CHN,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,10,FRA,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,10,AUS,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,13,KOR,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,13,KAZ,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,13,ESP,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,13,JPN,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,13,COL,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,18,AUS,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,19,USA,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,19,JPN,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,21,GRE,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,21,USA,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,23,RUS,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,23,GER,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,25,BLR,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,26,UKR,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,27,UKR,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,27,CRO,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,29,SUI,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,30,HUN,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,31,RUS,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,32,BLR,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,32,CUB,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,34,HUN,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,34,SUI,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,36,ECU,0.0
Shooting,25m pistol 3030 shots women,athens-2004,Athlete,0,37,VEN,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,GOLD,1,CHN,2.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,SILVER,2,RUS,3.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,BRONZE,3,CZE,1.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,4,CHN,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,5,RUS,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,6,GER,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,7,FRA,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,8,IND,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,9,USA,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,9,AUT,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,9,POL,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,12,KAZ,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,12,ITA,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,14,KOR,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,14,USA,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,14,HUN,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,14,UKR,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,14,UKR,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,14,POL,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,20,IND,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,20,ESA,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,22,GER,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,22,FRA,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,22,JPN,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,22,INA,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,22,FIN,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,27,SUI,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,27,EGY,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,27,AUS,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,27,KOR,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,27,GRE,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,32,ITA,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,33,EGY,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,33,BEL,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,33,GRE,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,33,DEN,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,37,HUN,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,38,SRI,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,39,CUB,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,40,UZB,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,41,NCA,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,41,JAM,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,43,MON,0.0
Shooting,10m air rifle 40 shots women,athens-2004,Athlete,0,44,MKD,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,GOLD,1,CHN,2.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,SILVER,2,CHN,3.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,BRONZE,3,SVK,1.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,4,KOR,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,5,GER,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,6,KOR,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,7,IND,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,8,USA,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,9,USA,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,9,SVK,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,9,JPN,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,12,AUT,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,12,GER,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,12,IND,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,12,GRE,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,12,AUT,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,12,HUN,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,18,NED,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,18,NOR,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,18,GRE,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,18,UZB,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,22,UKR,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,22,LIE,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,24,EGY,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,24,BLR,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,24,ITA,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,24,RUS,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,24,UKR,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,29,SLO,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,29,SWE,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,29,RUS,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,29,DEN,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,33,SWE,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,33,KGZ,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,35,BIH,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,35,BAN,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,35,AUS,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,35,THA,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,39,SCG,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,39,ARG,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,41,NOR,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,41,AUS,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,43,ARG,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,44,MEX,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,45,FIN,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,46,NEP,0.0
Shooting,10m air rifle 60 shots men,athens-2004,Athlete,0,47,SUI,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,GOLD,1,ITA,2.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,SILVER,2,FIN,3.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,BRONZE,3,CUB,1.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,4,QAT,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,5,USA,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,6,NOR,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,7,DEN,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,8,KUW,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,8,USA,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,8,CZE,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,8,CYP,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,8,UKR,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,8,FRA,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,8,NOR,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,15,CHN,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,15,KSA,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,15,RUS,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,15,RUS,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,15,COL,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,15,AUS,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,21,DOM,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,21,ITA,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,21,EST,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,21,GRE,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,21,POL,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,21,CYP,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,21,CUB,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,21,NED,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,29,EGY,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,29,AUS,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,31,CHI,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,31,GER,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,31,BAR,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,34,EGY,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,34,GBR,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,34,NED,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,37,UAE,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,37,PAK,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,37,KOR,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,40,MAS,0.0
Shooting,skeet (125 targets) men,athens-2004,Athlete,0,41,SYR,0.0
Shooting,double trap 120 targets women,athens-2004,Athlete,GOLD,1,USA,2.0
Shooting,double trap 120 targets women,athens-2004,Athlete,SILVER,2,KOR,3.0
Shooting,double trap 120 targets women,athens-2004,Athlete,BRONZE,3,CHN,1.0
Shooting,double trap 120 targets women,athens-2004,Athlete,0,4,CHN,0.0
Shooting,double trap 120 targets women,athens-2004,Athlete,0,5,JPN,0.0
Shooting,double trap 120 targets women,athens-2004,Athlete,0,6,NZL,0.0
Shooting,double trap 120 targets women,athens-2004,Athlete,0,7,AUS,0.0
Shooting,double trap 120 targets women,athens-2004,Athlete,0,7,TPE,0.0
Shooting,double trap 120 targets women,athens-2004,Athlete,0,9,RUS,0.0
Shooting,double trap 120 targets women,athens-2004,Athlete,0,9,SWE,0.0
Shooting,double trap 120 targets women,athens-2004,Athlete,0,11,GER,0.0
Shooting,double trap 120 targets women,athens-2004,Athlete,0,11,CAN,0.0
Shooting,double trap 120 targets women,athens-2004,Athlete,0,13,AUS,0.0
Shooting,double trap 120 targets women,athens-2004,Athlete,0,13,ESP,0.0
Shooting,double trap 120 targets women,athens-2004,Athlete,0,15,CAN,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,GOLD,1,RUS,2.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,SILVER,2,KOR,3.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,BRONZE,3,PRK,1.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,4,ARM,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,5,RUS,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,6,KAZ,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,7,BUL,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,8,ESP,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,9,CZE,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,10,UKR,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,10,CHN,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,12,ITA,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,12,POR,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,12,ITA,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,15,BLR,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,15,ISR,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,15,USA,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,18,ROU,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,18,PRK,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,18,GER,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,18,USA,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,18,CHN,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,23,AUS,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,24,FRA,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,24,KOR,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,24,AUS,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,24,GER,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,28,GRE,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,28,THA,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,30,TPE,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,30,ARG,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,32,SCG,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,33,TTO,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,34,CUB,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,34,ESP,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,36,HUN,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,37,BLR,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,38,JPN,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,39,POL,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,40,CUB,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,41,ISV,0.0
Shooting,50m pistol 60 shots men,athens-2004,Athlete,0,41,NAM,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,GOLD,1,RUS,2.0
Shooting,trap 125 targets men,athens-2004,Athlete,SILVER,2,ITA,3.0
Shooting,trap 125 targets men,athens-2004,Athlete,BRONZE,3,AUS,1.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,4,UAE,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,5,USA,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,6,KUW,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,7,GER,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,7,AUS,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,7,SMR,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,7,PER,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,7,IRL,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,7,FRA,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,13,USA,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,14,LBN,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,14,BRA,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,14,GER,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,14,KUW,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,14,FIN,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,19,GBR,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,19,IND,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,21,POR,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,21,SGP,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,21,IND,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,21,TUR,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,25,RUS,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,25,GBR,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,27,PUR,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,27,FRA,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,27,ITA,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,30,FIJ,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,31,GRE,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,32,PHI,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,33,COL,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,34,MAS,0.0
Shooting,trap 125 targets men,athens-2004,Athlete,0,35,AND,0.0
Shooting,trap 75 targets women,athens-2004,Athlete,GOLD,1,AUS,2.0
Shooting,trap 75 targets women,athens-2004,Athlete,SILVER,2,ESP,3.0
Shooting,trap 75 targets women,athens-2004,Athlete,BRONZE,3,KOR,1.0
Shooting,trap 75 targets women,athens-2004,Athlete,0,4,USA,0.0
Shooting,trap 75 targets women,athens-2004,Athlete,0,5,GER,0.0
Shooting,trap 75 targets women,athens-2004,Athlete,0,6,CAN,0.0
Shooting,trap 75 targets women,athens-2004,Athlete,0,7,SMR,0.0
Shooting,trap 75 targets women,athens-2004,Athlete,0,8,JPN,0.0
Shooting,trap 75 targets women,athens-2004,Athlete,0,9,GBR,0.0
Shooting,trap 75 targets women,athens-2004,Athlete,0,9,SWE,0.0
Shooting,trap 75 targets women,athens-2004,Athlete,0,9,ITA,0.0
Shooting,trap 75 targets women,athens-2004,Athlete,0,12,FRA,0.0
Shooting,trap 75 targets women,athens-2004,Athlete,0,13,RUS,0.0
Shooting,trap 75 targets women,athens-2004,Athlete,0,14,LTU,0.0
Shooting,trap 75 targets women,athens-2004,Athlete,0,15,UKR,0.0
Shooting,trap 75 targets women,athens-2004,Athlete,0,16,CAN,0.0
Shooting,trap 75 targets women,athens-2004,Athlete,0,17,CHN,0.0
Shooting,10m air pistol 60 shots men,athens-2004,Athlete,GOLD,1,CHN,2.0
Shooting,10m air pistol 60 shots men,athens-2004,Athlete,SILVER,2,RUS,3.0
Shooting,10m air pistol 60 shots men,athens-2004,Athlete,BRONZE,3,RUS,1.0
Shooting,10m air pistol 60 shots men,athens-2004,Athlete,0,4,BUL,0.0
Shooting,10m air pistol 60 shots men,athens-2004,Athlete,0,5,KOR,0.0
Shooting,10m air pistol 60 shots men,athens-2004,Athlete,0,6,PRK,0.0
Shooting,10m air pistol 60 shots men,athens-2004,Athlete,0,7,ARM,0.0
Shooting,10m air pistol 60 shots men,athens-2004,Athlete,0,8,PRK,0.0
Shooting,10m air pistol 60 shots men,athens-2004,Athlete,0,9,CHN,0.0
Shooting,10m air pistol 60 shots men,athens-2004,Athlete,0,10,TJK,0.0
Shooting,10m air pistol 60 shots men,athens-2004,Athlete,0,11,BLR,0.0
Shooting,10m air pistol 60 shots men,athens-2004,Athlete,0,11,POL,0.0
Shooting,10m air pistol 60 shots men,athens-2004,Athlete,0,13,ROU,0.0
Shooting,10m air pistol 60 shots men,athens-2004,Athlete,0,13,BLR,0.0
Shooting,10m air pistol 60 shots men,athens-2004,Athlete,0,13,USA,0.0
